Date,Apple,Tesla,Amazon,Visa,Microsoft
2018-03-15,44.662498474121094,79.11599731445312,94.18000030517578,21.706666946411133,123.41000366210938
2018-03-16,44.505001068115234,78.58399963378906,94.5999984741211,21.42333221435547,124.52999877929688
2018-03-19,43.82500076293945,77.24649810791016,92.88999938964844,20.90399932861328,123.20999908447266
2018-03-20,43.810001373291016,79.32550048828125,93.12999725341797,20.703332901000977,124.91000366210938
2018-03-21,42.817501068115234,79.09300231933594,92.4800033569336,21.101999282836914,123.22000122070312
2018-03-22,42.212501525878906,77.24600219726562,89.79000091552734,20.606666564941406,119.98999786376953
2018-03-23,41.23500061035156,74.77799987792969,87.18000030517578,20.1026668548584,117.0
2018-03-26,43.192501068115234,77.79299926757812,93.77999877929688,20.278667449951172,120.63999938964844
2018-03-27,42.084999084472656,74.85250091552734,89.47000122070312,18.61199951171875,117.4000015258789
2018-03-28,41.619998931884766,71.57099914550781,89.38999938964844,17.185333251953125,116.98999786376953
2018-03-29,41.94499969482422,72.36699676513672,91.2699966430664,17.742000579833984,119.62000274658203
2018-04-02,41.66999816894531,68.59950256347656,88.5199966430664,16.832000732421875,118.38999938964844
2018-04-03,42.09749984741211,69.60250091552734,89.70999908447266,17.8353328704834,119.19999694824219
2018-04-04,42.90250015258789,70.52850341796875,92.33000183105469,19.12933349609375,119.80999755859375
2018-04-05,43.20000076293945,72.5875015258789,92.37999725341797,20.381332397460938,121.19000244140625
2018-04-06,42.095001220703125,70.2614974975586,90.2300033569336,19.953332901000977,117.69999694824219
2018-04-09,42.51250076293945,70.30400085449219,90.7699966430664,19.310667037963867,118.79000091552734
2018-04-10,43.3125,71.81099700927734,92.87999725341797,20.31333351135254,120.72000122070312
2018-04-11,43.11000061035156,71.35250091552734,91.86000061035156,20.062000274658203,119.77999877929688
2018-04-12,43.53499984741211,72.42500305175781,93.58000183105469,19.60533332824707,121.06999969482422
2018-04-13,43.682498931884766,71.53949737548828,93.08000183105469,20.022666931152344,120.75
2018-04-16,43.95500183105469,72.07499694824219,94.16999816894531,19.413999557495117,121.87999725341797
2018-04-17,44.560001373291016,75.19149780273438,96.06999969482422,19.179332733154297,123.80000305175781
2018-04-18,44.459999084472656,76.39199829101562,96.44000244140625,19.55666732788086,124.4800033569336
2018-04-19,43.20000076293945,77.84549713134766,96.11000061035156,20.005332946777344,123.95999908447266
2018-04-20,41.43000030517578,76.37449645996094,95.0,19.349332809448242,124.19999694824219
2018-04-23,41.310001373291016,75.89299774169922,95.3499984741211,18.891332626342773,124.45999908447266
2018-04-24,40.73500061035156,73.00450134277344,93.12000274658203,18.8973331451416,121.2699966430664
2018-04-25,40.912498474121094,73.00849914550781,92.30999755859375,18.71266746520996,121.20999908447266
2018-04-26,41.05500030517578,75.89800262451172,94.26000213623047,19.031999588012695,127.08000183105469
2018-04-27,40.58000183105469,78.63099670410156,95.81999969482422,19.60533332824707,126.01000213623047
2018-04-30,41.314998626708984,78.30650329589844,93.5199966430664,19.593332290649414,126.87999725341797
2018-05-01,42.275001525878906,79.11299896240234,95.0,19.994667053222656,127.51000213623047
2018-05-02,44.14250183105469,78.48400115966797,93.51000213623047,20.07666778564453,126.37999725341797
2018-05-03,44.22249984741211,78.60399627685547,94.06999969482422,18.963333129882812,127.18000030517578
2018-05-04,45.95750045776367,79.04750061035156,95.16000366210938,19.606000900268555,128.16000366210938
2018-05-07,46.290000915527344,80.00700378417969,96.22000122070312,20.184667587280273,129.25999450683594
2018-05-08,46.51250076293945,79.61949920654297,95.80999755859375,20.131332397460938,129.89999389648438
2018-05-09,46.84000015258789,80.4000015258789,96.94000244140625,20.456666946411133,130.83999633789062
2018-05-10,47.5099983215332,80.4540023803711,97.91000366210938,20.334667205810547,131.0
2018-05-11,47.147499084472656,80.14550018310547,97.69999694824219,20.070667266845703,131.82000732421875
2018-05-14,47.037498474121094,80.0770034790039,98.02999877929688,19.46466636657715,131.2100067138672
2018-05-15,46.61000061035156,78.80599975585938,97.31999969482422,18.94533348083496,131.10000610351562
2018-05-16,47.04499816894531,79.36399841308594,97.1500015258789,19.09866714477539,130.88999938964844
2018-05-17,46.747501373291016,79.08799743652344,96.18000030517578,18.96933364868164,129.92999267578125
2018-05-18,46.57749938964844,78.71849822998047,96.36000061035156,18.454666137695312,129.92999267578125
2018-05-21,46.907501220703125,79.27300262451172,97.5999984741211,18.965999603271484,130.66000366210938
2018-05-22,46.790000915527344,79.06999969482422,97.5,18.333999633789062,130.7100067138672
2018-05-23,47.09000015258789,80.09300231933594,98.66000366210938,18.60466766357422,131.8800048828125
2018-05-24,47.037498474121094,80.15350341796875,98.30999755859375,18.523332595825195,131.88999938964844
2018-05-25,47.14500045776367,80.50749969482422,98.36000061035156,18.59000015258789,131.27999877929688
2018-05-29,46.974998474121094,80.64350128173828,98.01000213623047,18.917333602905273,129.69000244140625
2018-05-30,46.875,81.24449920654297,98.94999694824219,19.447999954223633,130.63999938964844
2018-05-31,46.717498779296875,81.48100280761719,98.83999633789062,18.98200035095215,130.72000122070312
2018-06-01,47.560001373291016,82.0770034790039,100.79000091552734,19.454666137695312,130.85000610351562
2018-06-04,47.95750045776367,83.26349639892578,101.66999816894531,19.78266716003418,133.07000732421875
2018-06-05,48.32749938964844,84.81749725341797,102.19000244140625,19.408666610717773,133.55999755859375
2018-06-06,48.494998931884766,84.7874984741211,102.48999786376953,21.299999237060547,136.27999877929688
2018-06-07,48.3650016784668,84.46499633789062,100.87999725341797,21.07266616821289,133.83999633789062
2018-06-08,47.92499923706055,84.19950103759766,101.62999725341797,21.17733383178711,134.74000549316406
2018-06-11,47.807498931884766,84.45600128173828,101.05000305175781,22.139999389648438,133.91000366210938
2018-06-12,48.06999969482422,84.9375,101.30999755859375,22.851333618164062,134.86000061035156
2018-06-13,47.67499923706055,85.24299621582031,100.8499984741211,22.985332489013672,134.39999389648438
2018-06-14,47.70000076293945,86.19300079345703,101.41999816894531,23.847999572753906,135.0
2018-06-15,47.209999084472656,85.79850006103516,100.12999725341797,23.878000259399414,135.10000610351562
2018-06-18,47.185001373291016,86.18949890136719,100.86000061035156,24.722000122070312,136.1999969482422
2018-06-19,46.42250061035156,86.73899841308594,100.86000061035156,23.503332138061523,135.11000061035156
2018-06-20,46.625,87.50399780273438,101.87000274658203,24.148000717163086,135.5
2018-06-21,46.3650016784668,86.51100158691406,101.13999938964844,23.167333602905273,134.52999877929688
2018-06-22,46.22999954223633,85.78350067138672,100.41000366210938,22.242000579833984,135.3300018310547
2018-06-25,45.54249954223633,83.15750122070312,98.38999938964844,22.200666427612305,130.92999267578125
2018-06-26,46.10749816894531,84.55449676513672,99.08000183105469,22.799999237060547,132.5500030517578
2018-06-27,46.040000915527344,83.02549743652344,97.54000091552734,22.96666717529297,131.02000427246094
2018-06-28,46.375,85.07250213623047,98.62999725341797,23.32866668701172,132.74000549316406
2018-06-29,46.27750015258789,84.98999786376953,98.61000061035156,22.863332748413086,132.4499969482422
2018-07-02,46.79499816894531,85.68900299072266,100.01000213623047,22.33799934387207,132.5
2018-07-03,45.97999954223633,84.697998046875,99.05000305175781,20.724000930786133,131.4499969482422
2018-07-05,46.349998474121094,84.98650360107422,99.76000213623047,20.610666275024414,133.2899932861328
2018-07-06,46.99250030517578,85.53150177001953,101.16000366210938,20.593332290649414,134.08999633789062
2018-07-09,47.64500045776367,86.95099639892578,101.8499984741211,21.233999252319336,135.52000427246094
2018-07-10,47.587501525878906,87.15350341796875,102.12000274658203,21.49799919128418,136.69000244140625
2018-07-11,46.970001220703125,87.75,101.9800033569336,21.263999938964844,138.14999389648438
2018-07-12,47.75749969482422,89.83100128173828,104.19000244140625,21.11400032043457,139.89999389648438
2018-07-13,47.83250045776367,90.65149688720703,105.43000030517578,21.257999420166016,139.4199981689453
2018-07-16,47.727500915527344,91.12449645996094,104.91000366210938,20.67333221435547,138.4600067138672
2018-07-17,47.86249923706055,92.19650268554688,105.94999694824219,21.512666702270508,139.63999938964844
2018-07-18,47.599998474121094,92.14600372314453,105.12000274658203,21.59000015258789,140.89999389648438
2018-07-19,47.970001220703125,90.64849853515625,104.4000015258789,21.34866714477539,140.1300048828125
2018-07-20,47.86000061035156,90.68499755859375,106.2699966430664,20.905332565307617,140.99000549316406
2018-07-23,47.90250015258789,90.0999984741211,107.97000122070312,20.213333129882812,140.02999877929688
2018-07-24,48.25,91.46199798583984,107.66000366210938,19.82866668701172,140.02999877929688
2018-07-25,48.70500183105469,93.18049621582031,110.83000183105469,20.582666397094727,142.63999938964844
2018-07-26,48.5525016784668,90.4000015258789,109.62000274658203,20.44333267211914,142.5
2018-07-27,47.744998931884766,90.8635025024414,107.68000030517578,19.812000274658203,140.7100067138672
2018-07-30,47.477500915527344,88.96099853515625,105.37000274658203,19.344667434692383,136.47999572753906
2018-07-31,47.5724983215332,88.87200164794922,106.08000183105469,19.875999450683594,136.74000549316406
2018-08-01,50.375,89.8584976196289,106.27999877929688,20.055999755859375,138.25
2018-08-02,51.84749984741211,91.71649932861328,107.56999969482422,23.30266761779785,138.9199981689453
2018-08-03,51.997501373291016,91.16449737548828,108.04000091552734,23.211332321166992,139.82000732421875
2018-08-06,52.26750183105469,92.38749694824219,108.12999725341797,22.799333572387695,139.7100067138672
2018-08-07,51.77750015258789,93.1240005493164,108.87999725341797,25.30466651916504,140.27999877929688
2018-08-08,51.8125,94.32599639892578,109.48999786376953,24.689332962036133,140.67999267578125
2018-08-09,52.220001220703125,94.9260025024414,109.66999816894531,23.496667861938477,140.00999450683594
2018-08-10,51.88249969482422,94.31500244140625,109.0,23.69933319091797,139.72999572753906
2018-08-13,52.217498779296875,94.80999755859375,108.20999908447266,23.76066780090332,140.2100067138672
2018-08-14,52.4375,95.98249816894531,109.55999755859375,23.176000595092773,140.75999450683594
2018-08-15,52.560001373291016,94.13099670410156,107.66000366210938,22.57933235168457,139.9199981689453
2018-08-16,53.33000183105469,94.32599639892578,107.63999938964844,22.363332748413086,140.64999389648438
2018-08-17,54.39500045776367,94.11100006103516,107.58000183105469,20.366666793823242,141.3300018310547
2018-08-20,53.8650016784668,93.83550262451172,106.87000274658203,20.562667846679688,140.94000244140625
2018-08-21,53.7599983215332,94.1709976196289,105.9800033569336,21.459999084472656,140.0399932861328
2018-08-22,53.76250076293945,95.24500274658203,107.05999755859375,21.44266700744629,141.13999938964844
2018-08-23,53.872501373291016,95.1449966430664,107.55999755859375,21.34000015258789,142.10000610351562
2018-08-24,54.040000915527344,95.26950073242188,108.4000015258789,21.521333694458008,144.1999969482422
2018-08-27,54.48500061035156,96.38400268554688,109.5999984741211,21.284666061401367,145.39999389648438
2018-08-28,54.92499923706055,96.64099884033203,110.26000213623047,20.790666580200195,145.1999969482422
2018-08-29,55.744998931884766,99.90499877929688,112.0199966430664,20.333999633789062,147.02999877929688
2018-08-30,56.25749969482422,100.11900329589844,111.94999694824219,20.209999084472656,146.74000549316406
2018-08-31,56.907501220703125,100.635498046875,112.33000183105469,20.110666275024414,146.88999938964844
2018-09-04,57.09000015258789,101.97550201416016,111.70999908447266,19.26333236694336,147.8000030517578
2018-09-05,56.717498779296875,99.74099731445312,108.48999786376953,18.715999603271484,142.6699981689453
2018-09-06,55.775001525878906,97.91549682617188,108.73999786376953,18.729999542236328,144.5
2018-09-07,55.32500076293945,97.60350036621094,108.20999908447266,17.549333572387695,143.1999969482422
2018-09-10,54.58250045776367,96.95050048828125,109.37999725341797,19.03333282470703,144.0800018310547
2018-09-11,55.962501525878906,99.35749816894531,111.23999786376953,18.62933349609375,145.49000549316406
2018-09-12,55.26750183105469,99.5,111.70999908447266,19.369333267211914,146.57000732421875
2018-09-13,56.602500915527344,99.49349975585938,112.91000366210938,19.297332763671875,147.6300048828125
2018-09-14,55.959999084472656,98.5094985961914,113.37000274658203,19.68000030517578,147.83999633789062
2018-09-17,54.470001220703125,95.40149688720703,112.13999938964844,19.6560001373291,146.17999267578125
2018-09-18,54.560001373291016,97.05249786376953,113.20999908447266,18.997333526611328,147.6300048828125
2018-09-19,54.592498779296875,96.32099914550781,111.69999694824219,19.934667587280273,147.4199981689453
2018-09-20,55.00749969482422,97.21499633789062,113.56999969482422,19.8886661529541,149.24000549316406
2018-09-21,54.415000915527344,95.75050354003906,114.26000213623047,19.940000534057617,150.0500030517578
2018-09-24,55.1974983215332,96.71800231933594,114.66999816894531,19.978666305541992,149.11000061035156
2018-09-25,55.54750061035156,98.72750091552734,114.44999694824219,20.06599998474121,149.5800018310547
2018-09-26,55.10499954223633,98.74250030517578,113.9800033569336,20.6386661529541,149.27000427246094
2018-09-27,56.23749923706055,100.64900207519531,114.41000366210938,20.501333236694336,150.02000427246094
2018-09-28,56.435001373291016,100.1500015258789,114.37000274658203,17.65133285522461,150.08999633789062
2018-10-01,56.814998626708984,100.21800231933594,115.61000061035156,20.713333129882812,150.7899932861328
2018-10-02,57.31999969482422,98.56549835205078,115.1500015258789,20.06800079345703,149.6699981689453
2018-10-03,58.01750183105469,97.63800048828125,115.16999816894531,19.65333366394043,149.3699951171875
2018-10-04,56.997501373291016,95.47100067138672,112.79000091552734,18.788667678833008,146.75999450683594
2018-10-05,56.0724983215332,94.48249816894531,112.12999725341797,17.463333129882812,145.36000061035156
2018-10-08,55.942501068115234,93.22100067138672,110.8499984741211,16.70400047302246,141.88999938964844
2018-10-09,56.717498779296875,93.51599884033203,112.26000213623047,17.520000457763672,142.30999755859375
2018-10-10,54.09000015258789,87.76249694824219,106.16000366210938,17.125333786010742,135.52000427246094
2018-10-11,53.61249923706055,85.96800231933594,105.91000366210938,16.815332412719727,133.72999572753906
2018-10-12,55.52750015258789,89.43049621582031,109.56999969482422,17.25200080871582,140.05999755859375
2018-10-15,54.34000015258789,88.04750061035156,107.5999984741211,17.305999755859375,137.22999572753906
2018-10-16,55.537498474121094,90.99800109863281,111.0,18.439332962036133,141.74000549316406
2018-10-17,55.29750061035156,91.58650207519531,110.70999908447266,18.118667602539062,142.4499969482422
2018-10-18,54.005001068115234,88.53600311279297,108.5,17.5939998626709,139.2899932861328
2018-10-19,54.82749938964844,88.20149993896484,108.66000366210938,17.333332061767578,140.0800018310547
2018-10-22,55.162498474121094,89.46499633789062,109.62999725341797,17.39666748046875,140.63999938964844
2018-10-23,55.682498931884766,88.43499755859375,108.0999984741211,19.609333038330078,139.1199951171875
2018-10-24,53.772499084472656,83.20999908447266,102.31999969482422,19.233333587646484,134.25999450683594
2018-10-25,54.95000076293945,89.1084976196289,108.30000305175781,20.99066734313965,140.52000427246094
2018-10-26,54.07500076293945,82.1405029296875,106.95999908447266,22.059999465942383,137.74000549316406
2018-10-29,53.060001373291016,76.94400024414062,103.8499984741211,22.323333740234375,134.3300018310547
2018-10-30,53.32500076293945,76.52100372314453,103.7300033569336,21.99333381652832,132.75999450683594
2018-10-31,54.71500015258789,79.90049743652344,106.80999755859375,22.488000869750977,137.85000610351562
2018-11-01,55.55500030517578,83.27649688720703,105.91999816894531,22.95199966430664,140.8300018310547
2018-11-02,51.869998931884766,83.27649688720703,106.16000366210938,23.0939998626709,139.77999877929688
2018-11-05,50.397499084472656,81.38999938964844,107.51000213623047,22.760000228881836,139.8000030517578
2018-11-06,50.942501068115234,82.1405029296875,107.72000122070312,22.737333297729492,140.7899932861328
2018-11-07,52.48749923706055,87.77449798583984,111.95999908447266,23.21066665649414,144.77999877929688
2018-11-08,52.122501373291016,87.74549865722656,111.75,23.426666259765625,145.22999572753906
2018-11-09,51.11750030517578,85.62149810791016,109.56999969482422,23.367332458496094,143.92999267578125
2018-11-12,48.54249954223633,81.84249877929688,106.87000274658203,22.0853328704834,139.72000122070312
2018-11-13,48.057498931884766,81.55850219726562,106.94000244140625,22.582000732421875,139.72000122070312
2018-11-14,46.70000076293945,79.95050048828125,104.97000122070312,22.933332443237305,139.49000549316406
2018-11-15,47.852500915527344,80.97200012207031,107.27999877929688,23.229333877563477,141.83999633789062
2018-11-16,48.38249969482422,79.67050170898438,108.29000091552734,23.62066650390625,140.17999267578125
2018-11-19,46.46500015258789,75.614501953125,104.62000274658203,23.564666748046875,134.75999450683594
2018-11-20,44.244998931884766,74.77300262451172,101.70999908447266,23.166000366210938,133.3699951171875
2018-11-21,44.19499969482422,75.83650207519531,103.11000061035156,22.54599952697754,134.4199981689453
2018-11-23,43.0724983215332,75.10299682617188,103.06999969482422,21.722000122070312,132.8699951171875
2018-11-26,43.654998779296875,79.06649780273438,106.47000122070312,23.066667556762695,135.94000244140625
2018-11-27,43.560001373291016,79.07099914550781,107.13999938964844,22.92799949645996,135.91000366210938
2018-11-28,45.23500061035156,83.88749694824219,111.12000274658203,23.191333770751953,141.3800048828125
2018-11-29,44.88750076293945,83.67849731445312,110.19000244140625,22.744667053222656,139.10000610351562
2018-11-30,44.64500045776367,84.50849914550781,110.88999938964844,23.365333557128906,141.7100067138672
2018-12-03,46.20500183105469,88.61799621582031,112.08999633789062,23.89933204650879,145.0
2018-12-04,44.17250061035156,83.41999816894531,108.5199966430664,23.979999542236328,138.63999938964844
2018-12-06,43.68000030517578,84.95950317382812,109.19000244140625,24.20400047302246,141.0500030517578
2018-12-07,42.122501373291016,81.45649719238281,104.81999969482422,23.864667892456055,137.11000061035156
2018-12-10,42.400001525878906,82.05149841308594,107.58999633789062,24.343332290649414,137.8800048828125
2018-12-11,42.157501220703125,82.16200256347656,108.58999633789062,24.450666427612305,136.80999755859375
2018-12-12,42.275001525878906,83.177001953125,109.08000183105469,24.440000534057617,137.8000030517578
2018-12-13,42.73749923706055,82.91899871826172,109.44999694824219,25.119333267211914,137.5399932861328
2018-12-14,41.369998931884766,79.59549713134766,106.02999877929688,24.380666732788086,135.08999633789062
2018-12-17,40.98500061035156,76.04550170898438,102.88999938964844,23.22800064086914,131.39999389648438
2018-12-18,41.51750183105469,77.5739974975586,103.97000122070312,22.468666076660156,132.66000366210938
2018-12-19,40.22249984741211,74.75399780273438,103.69000244140625,22.197999954223633,131.25999450683594
2018-12-20,39.20750045776367,73.04149627685547,101.51000213623047,21.025333404541016,128.75999450683594
2018-12-21,37.682498931884766,68.87249755859375,98.2300033569336,21.31800079345703,124.26000213623047
2018-12-24,36.70750045776367,67.197998046875,94.12999725341797,19.69266700744629,121.7300033569336
2018-12-26,39.29249954223633,73.54499816894531,100.55999755859375,21.73933219909668,130.22999572753906
2018-12-27,39.037498474121094,73.08200073242188,101.18000030517578,21.075332641601562,132.00999450683594
2018-12-28,39.057498931884766,73.9010009765625,100.38999938964844,22.257999420166016,130.94000244140625
2018-12-31,39.435001373291016,75.09850311279297,101.56999969482422,22.18666648864746,131.94000244140625
2019-01-02,39.47999954223633,76.95649719238281,101.12000274658203,20.674667358398438,132.9199981689453
2019-01-03,35.54750061035156,75.01399993896484,97.4000015258789,20.02400016784668,128.1300048828125
2019-01-04,37.064998626708984,78.76950073242188,101.93000030517578,21.179332733154297,133.64999389648438
2019-01-07,36.98249816894531,81.47550201416016,102.05999755859375,22.33066749572754,136.05999755859375
2019-01-08,37.6875,82.8290023803711,102.80000305175781,22.356666564941406,136.8000030517578
2019-01-09,38.32749938964844,82.97100067138672,104.2699966430664,22.568666458129883,138.41000366210938
2019-01-10,38.45000076293945,82.81099700927734,103.5999984741211,22.99799919128418,138.6699981689453
2019-01-11,38.0724983215332,82.02799987792969,102.80000305175781,23.150667190551758,138.05999755859375
2019-01-14,37.5,80.8604965209961,102.05000305175781,22.293333053588867,137.10000610351562
2019-01-15,38.26750183105469,83.72799682617188,105.01000213623047,22.961999893188477,137.33999633789062
2019-01-16,38.73500061035156,84.18900299072266,105.37999725341797,23.06999969482422,137.33999633789062
2019-01-17,38.96500015258789,84.66100311279297,106.12000274658203,23.15399932861328,137.27999877929688
2019-01-18,39.20500183105469,84.80999755859375,107.70999908447266,20.150667190551758,138.5
2019-01-22,38.32500076293945,81.6084976196289,105.68000030517578,19.92799949645996,138.0500030517578
2019-01-23,38.47999954223633,82.0009994506836,106.70999908447266,19.172666549682617,137.00999450683594
2019-01-24,38.17499923706055,82.74649810791016,106.19999694824219,19.43400001525879,137.6999969482422
2019-01-25,39.439998626708984,83.52850341796875,107.16999816894531,19.80266761779785,138.6699981689453
2019-01-28,39.07500076293945,81.89450073242188,105.08000183105469,19.7586669921875,135.99000549316406
2019-01-29,38.66999816894531,79.69400024414062,102.94000244140625,19.83066749572754,135.0
2019-01-30,41.3125,83.52149963378906,106.37999725341797,20.584667205810547,137.60000610351562
2019-01-31,41.61000061035156,85.9365005493164,104.43000030517578,20.468000411987305,135.00999450683594
2019-02-01,41.630001068115234,81.3115005493164,102.77999877929688,20.81399917602539,140.14999389648438
2019-02-04,42.8125,81.66549682617188,105.73999786376953,20.859333038330078,141.5
2019-02-05,43.54499816894531,82.94049835205078,107.22000122070312,21.42333221435547,142.52999877929688
2019-02-06,43.560001373291016,82.01300048828125,106.02999877929688,21.148000717163086,141.49000549316406
2019-02-07,42.73500061035156,80.71849822998047,105.2699966430664,20.500667572021484,140.1699981689453
2019-02-08,42.602500915527344,79.41100311279297,105.66999816894531,20.386667251586914,140.3800048828125
2019-02-11,42.35749816894531,79.55000305175781,105.25,20.856000900268555,140.8000030517578
2019-02-12,42.72249984741211,81.90049743652344,106.88999938964844,20.78733253479004,141.99000549316406
2019-02-13,42.54499816894531,82.0,106.80999755859375,20.544666290283203,143.49000549316406
2019-02-14,42.70000076293945,81.13249969482422,106.9000015258789,20.251333236694336,143.16000366210938
2019-02-15,42.60499954223633,80.39749908447266,108.22000122070312,20.525333404541016,144.91000366210938
2019-02-19,42.73249816894531,81.37899780273438,108.16999816894531,20.375999450683594,144.44000244140625
2019-02-20,43.00749969482422,81.1050033569336,107.1500015258789,20.17066764831543,144.72999572753906
2019-02-21,42.76499938964844,80.97200012207031,109.41000366210938,19.415332794189453,144.0
2019-02-22,43.24250030517578,81.5780029296875,110.97000122070312,19.6473331451416,145.8699951171875
2019-02-25,43.557498931884766,81.6500015258789,111.58999633789062,19.917999267578125,146.05999755859375
2019-02-26,43.58250045776367,81.81999969482422,112.36000061035156,19.857332229614258,147.0399932861328
2019-02-27,43.717498779296875,82.05449676513672,112.16999816894531,20.982667922973633,147.22000122070312
2019-02-28,43.287498474121094,81.99150085449219,112.02999877929688,21.325332641601562,148.1199951171875
2019-03-01,43.74250030517578,83.58650207519531,112.52999877929688,19.652666091918945,149.47000122070312
2019-03-04,43.962501525878906,84.80850219726562,112.26000213623047,19.02400016784668,147.9600067138672
2019-03-05,43.88249969482422,84.62149810791016,111.69999694824219,18.43600082397461,147.9499969482422
2019-03-06,43.630001068115234,83.44750213623047,111.75,18.416000366210938,147.80999755859375
2019-03-07,43.125,81.29750061035156,110.38999938964844,18.439332962036133,146.8300018310547
2019-03-08,43.227500915527344,81.04000091552734,110.51000213623047,18.94266700744629,147.35000610351562
2019-03-11,44.724998474121094,83.53099822998047,112.83000183105469,19.39466667175293,150.6699981689453
2019-03-12,45.227500915527344,83.65499877929688,113.62000274658203,18.890666961669922,151.72999572753906
2019-03-13,45.4275016784668,84.54049682617188,114.5,19.263999938964844,152.47000122070312
2019-03-14,45.932498931884766,84.31099700927734,114.58999633789062,19.33066749572754,154.1999969482422
2019-03-15,46.529998779296875,85.61799621582031,115.91000366210938,18.36199951171875,155.4600067138672
2019-03-18,47.005001068115234,87.10749816894531,117.56999969482422,17.965999603271484,154.9600067138672
2019-03-19,46.63249969482422,88.09249877929688,117.6500015258789,17.83133316040039,154.58999633789062
2019-03-20,47.040000915527344,89.8635025024414,117.5199966430664,18.239999771118164,153.75
2019-03-21,48.772499084472656,90.96299743652344,120.22000122070312,18.26799964904785,155.8000030517578
2019-03-22,47.76250076293945,88.2385025024414,117.05000305175781,17.635332107543945,153.07000732421875
2019-03-25,47.185001373291016,88.71299743652344,117.66000366210938,17.3613338470459,153.02999877929688
2019-03-26,46.6974983215332,89.18800354003906,117.91000366210938,17.851333618164062,155.3000030517578
2019-03-27,47.11750030517578,88.28500366210938,116.7699966430664,18.32200050354004,154.22000122070312
2019-03-28,47.18000030517578,88.6709976196289,116.93000030517578,18.57466697692871,154.6699981689453
2019-03-29,47.48749923706055,89.0374984741211,117.94000244140625,18.657333374023438,156.19000244140625
2019-04-01,47.810001373291016,90.70950317382812,119.0199966430664,19.278667449951172,157.25999450683594
2019-04-02,48.505001068115234,90.6989974975586,119.19000244140625,19.058666229248047,157.77999877929688
2019-04-03,48.837501525878906,91.03500366210938,119.97000122070312,19.45400047302246,158.4600067138672
2019-04-04,48.92250061035156,90.94300079345703,119.36000061035156,17.851999282836914,157.63999938964844
2019-04-05,49.25,91.86399841308594,119.88999938964844,18.33066749572754,157.64999389648438
2019-04-08,50.025001525878906,92.49299621582031,119.93000030517578,18.213333129882812,157.75
2019-04-09,49.875,91.79199981689453,119.27999877929688,18.15399932861328,157.49000549316406
2019-04-10,50.154998779296875,92.36650085449219,120.19000244140625,18.40399932861328,158.55999755859375
2019-04-11,49.73749923706055,92.20349884033203,120.33000183105469,17.89466667175293,157.86000061035156
2019-04-12,49.717498779296875,92.15299987792969,120.94999694824219,17.84666633605957,159.63999938964844
2019-04-15,49.807498931884766,92.24349975585938,121.05000305175781,17.7586669921875,160.44000244140625
2019-04-16,49.8125,93.1520004272461,120.7699966430664,18.224000930786133,160.22999572753906
2019-04-17,50.782501220703125,93.24099731445312,121.7699966430664,18.082000732421875,160.44000244140625
2019-04-18,50.96500015258789,93.08450317382812,123.37000274658203,18.21733283996582,160.16000366210938
2019-04-22,51.13249969482422,94.3655014038086,123.76000213623047,17.516666412353516,160.39999389648438
2019-04-23,51.869998931884766,96.1884994506836,125.44000244140625,17.593332290649414,161.66000366210938
2019-04-24,51.790000915527344,95.0875015258789,125.01000213623047,17.243999481201172,161.49000549316406
2019-04-25,51.31999969482422,95.11250305175781,129.14999389648438,16.5086669921875,161.02000427246094
2019-04-26,51.07500076293945,97.53150177001953,129.88999938964844,15.675999641418457,162.92999267578125
2019-04-29,51.15250015258789,96.92150115966797,129.77000427246094,16.097999572753906,164.14999389648438
2019-04-30,50.16749954223633,96.32599639892578,130.60000610351562,15.912667274475098,164.42999267578125
2019-05-01,52.630001068115234,95.57599639892578,127.87999725341797,15.600666999816895,162.7899932861328
2019-05-02,52.287498474121094,95.04100036621094,126.20999908447266,16.273332595825195,161.1199951171875
2019-05-03,52.9375,98.12300109863281,128.89999389648438,17.00200080871582,162.0399932861328
2019-05-06,52.119998931884766,97.52749633789062,128.14999389648438,17.022666931152344,162.27999877929688
2019-05-07,50.71500015258789,96.05000305175781,125.5199966430664,16.470666885375977,160.2100067138672
2019-05-08,50.724998474121094,95.88849639892578,125.51000213623047,16.32266616821289,160.75999450683594
2019-05-09,50.18000030517578,94.99349975585938,125.5,16.131999969482422,159.80999755859375
2019-05-10,49.29499816894531,94.4990005493164,127.12999725341797,15.968000411987305,160.7100067138672
2019-05-13,46.43000030517578,91.13400268554688,123.3499984741211,15.133999824523926,157.3300018310547
2019-05-14,47.165000915527344,92.00599670410156,124.7300033569336,15.487333297729492,160.2100067138672
2019-05-15,47.72999954223633,93.55750274658203,126.0199966430664,15.463333129882812,162.7899932861328
2019-05-16,47.52000045776367,95.37850189208984,128.92999267578125,15.222000122070312,164.8699951171875
2019-05-17,47.25,93.44999694824219,128.07000732421875,14.0686674118042,164.08999633789062
2019-05-20,45.772499084472656,92.94850158691406,126.22000122070312,13.690667152404785,163.47000122070312
2019-05-21,46.650001525878906,92.8759994506836,126.9000015258789,13.67199993133545,163.86000061035156
2019-05-22,45.69499969482422,92.98400115966797,127.66999816894531,12.84866714477539,164.24000549316406
2019-05-23,44.915000915527344,90.77400207519531,126.18000030517578,13.03266716003418,161.50999450683594
2019-05-24,44.74250030517578,91.16400146484375,126.23999786376953,12.708666801452637,162.63999938964844
